timestamp,original_load_kw,battery_power_kw,net_load_kw,battery_soc,action_mode
2023-08-08 13:30:00,10372.515467713052,0.0,10372.515467713052,0.6628930863909273,idle
2023-08-08 13:45:00,9095.368848193442,0.0,9095.368848193442,0.6628930863909273,idle
2023-08-08 14:00:00,10343.22461211346,0.0,10343.22461211346,0.6628930863909273,idle
2023-08-08 14:15:00,10333.638946616422,0.0,10333.638946616422,0.6628930863909273,idle
2023-08-08 14:30:00,7672.785801251896,-450.0,8122.785801251896,0.7359940439769945,charge
2023-08-08 14:45:00,8952.459444021222,0.0,8952.459444021222,0.7359940439769945,idle
2023-08-08 15:00:00,10415.21067696798,0.0,10415.21067696798,0.7359940439769945,idle
2023-08-08 15:15:00,10771.86646991805,52.81317519335971,10719.05329472469,0.7269631815681166,discharge
2023-08-08 15:30:00,10059.51686181083,0.0,10059.51686181083,0.7269631815681166,idle
2023-08-08 15:45:00,9163.955487665517,0.0,9163.955487665517,0.7269631815681166,idle
2023-08-08 16:00:00,12697.091093575318,750.0,11947.091093575318,0.5987158875574723,discharge
2023-08-08 16:15:00,9425.658137737017,0.0,9425.658137737017,0.5987158875574723,idle
2023-08-08 16:30:00,9955.175660374927,0.0,9955.175660374927,0.5987158875574723,idle
2023-08-08 16:45:00,9306.672285298291,0.0,9306.672285298291,0.5987158875574723,idle
2023-08-08 17:00:00,10922.507180670971,203.45388594628093,10719.05329472469,0.5639260071193912,discharge
2023-08-08 17:15:00,10219.506011907632,0.0,10219.506011907632,0.5639260071193912,idle
2023-08-08 17:30:00,9822.22736235846,0.0,9822.22736235846,0.5639260071193912,idle
2023-08-08 17:45:00,8923.654653507801,0.0,8923.654653507801,0.5639260071193912,idle
2023-08-08 18:00:00,10540.894339166643,0.0,10540.894339166643,0.5639260071193912,idle
2023-08-08 18:15:00,7965.188091601792,-450.0,8415.18809160179,0.6370269647054585,charge
2023-08-08 18:30:00,7910.106911817137,-450.0,8360.106911817136,0.7101279222915258,charge
2023-08-08 18:45:00,8956.19123108055,0.0,8956.19123108055,0.7101279222915258,idle
